,uuid,latitude,longitude,interactions,street,reliability,start_time,end_time,share,cum_share,geometry,hex9,hex10,date,alerts
143,39278346-39dc-3565-b3c6-2f9ae6038e97,-12.119717,-77.011909,2,Av. Monseñor Roca y Boloña,7,2018-11-16 21:13:00.000,2018-11-16 21:15:00.000,0.0018,0.9156736938588452,POINT (-77.011909 -12.119717),898e62c56abffff,8a8e62c56aaffff,2018-11-16 12:00:00,1
144,d98e007f-6201-39c0-9a29-3ea5b5cc078b,-12.124738,-77.036938,2,Av. Jorge Chávez,7,2019-01-05 01:05:00.000,2019-01-05 01:34:00.000,0.0018,0.9175068744271312,POINT (-77.03693800000001 -12.124738),898e62ce58fffff,8a8e62ce58cffff,2019-01-05 12:00:00,1
145,97634906-b29c-33f4-958b-0c38c081903b,-12.135012,-77.023385,2,Quebrada de Armendáriz,7,2019-01-08 00:39:00.000,2019-01-08 01:09:00.000,0.0018,0.919340054995417,POINT (-77.023385 -12.135012),898e62c52d7ffff,8a8e62c52d4ffff,2019-01-08 12:00:00,1
146,685a3896-b235-31cb-88ce-0763a2ee1e93,-12.127326,-77.035823,2,Puente Mellizo Villena Rey,7,2019-01-12 15:02:00.000,2019-01-12 15:16:00.000,0.0018,0.921173235563703,POINT (-77.03582299999999 -12.127326),898e62ce5bbffff,8a8e62ce5b9ffff,2019-01-12 12:00:00,1
147,3f88f5a7-54bb-375e-824c-7a6daf5ddbc7,-12.10877,-77.052808,2,Av. Augusto Pérez Araníbar,7,2019-01-28 04:08:00.000,2019-01-28 04:47:00.000,0.0018,0.9230064161319891,POINT (-77.052808 -12.10877),898e62ce487ffff,8a8e62ce486ffff,2019-01-28 12:00:00,1
148,7d496a07-9d98-37a6-b5a9-ea00c6199862,-12.122696000000001,-77.03148,2,Av. Diagonal,7,2019-01-30 22:15:00.000,2019-01-30 22:33:00.000,0.0018,0.9248395967002748,POINT (-77.03148 -12.122696),898e62c564bffff,8a8e62c5649ffff,2019-01-30 12:00:00,1
149,87b62905-4c9a-3317-83f5-d1e3becbfaa9,-12.125375,-77.023578,2,Av. Alfredo Benavides,7,2019-02-09 23:22:00.000,2019-02-09 23:33:00.000,0.0018,0.9266727772685608,POINT (-77.023578 -12.125375),898e62c5663ffff,8a8e62c56637fff,2019-02-09 12:00:00,1
150,3183f710-95a4-376c-acaf-0ed9a00540fe,-12.114186,-77.029669,2,Av. Arequipa,7,2019-02-19 13:27:00.000,2019-02-19 13:58:00.000,0.0018,0.928505957836847,POINT (-77.029669 -12.114186),898e62c0b27ffff,8a8e62c0b26ffff,2019-02-19 12:00:00,1
151,ba17cfe8-6c33-3908-b12c-97a0e757aeb0,-12.128051,-77.006281,2,Av. Alfredo Benavides,7,2019-03-11 17:29:00.000,2019-03-11 17:59:00.000,0.0018,0.9303391384051328,POINT (-77.006281 -12.128051),898e62c50cfffff,8a8e62c50c8ffff,2019-03-11 12:00:00,1
152,7fc1618d-d642-3d3a-a72a-55b4a0f798bf,-12.127203999999999,-77.037109,2,Vía Expresa Costa Verde,7,2019-05-24 22:31:00.000,2019-05-24 22:47:00.000,0.0018,0.9321723189734188,POINT (-77.037109 -12.127204),898e62ce517ffff,8a8e62ce516ffff,2019-05-24 12:00:00,1
153,66a0165f-a0ba-3d4e-985d-d6bb6eaae54b,-12.128578,-77.03277299999999,2,Juan Fanning,7,2019-05-30 17:42:00.000,2019-05-30 18:11:00.000,0.0018,0.9340054995417048,POINT (-77.03277299999999 -12.128578),898e62ce5a3ffff,8a8e62ce5a1ffff,2019-05-30 12:00:00,1
154,9d2e191d-c99a-3900-a533-78204e988ce7,-12.128924000000001,-77.023863,2,Av. Reducto,7,2019-07-30 00:07:00.000,2019-07-30 00:39:00.000,0.0018,0.9358386801099908,POINT (-77.02386300000001 -12.128924),898e62c566fffff,8a8e62c566f7fff,2019-07-30 12:00:00,1
155,5f0d2ae3-922e-35bf-b339-2b0a22a7a7ca,-12.116682,-77.02664399999999,2,,7,2019-08-09 23:39:00.000,2019-08-10 00:18:00.000,0.0018,0.9376718606782768,POINT (-77.02664399999999 -12.116682),898e62c5653ffff,8a8e62c5652ffff,2019-08-09 12:00:00,1
156,6dfd1d41-9513-38c0-8dbd-353858c5c17d,-12.126385,-77.017808,2,Av. Alfredo Benavides,6,2018-10-14 23:15:00.000,2018-10-14 23:22:00.000,0.0018,0.9395050412465628,POINT (-77.017808 -12.126385),898e62c562bffff,8a8e62c562b7fff,2018-10-14 12:00:00,1
157,5e17e23e-a801-3351-ac20-c39cb6dd3fae,-12.110635,-77.032229,2,María Parado de Bellido,6,2019-01-11 17:05:00.000,2019-01-11 17:34:00.000,0.0018,0.9413382218148488,POINT (-77.032229 -12.110635),898e62c0b37ffff,8a8e62c0b30ffff,2019-01-11 12:00:00,1
158,0b209379-8341-33da-a7f2-656c1eb66a4b,-12.123744,-77.008077,2,Av. Manuel Villarán,6,2019-03-14 13:51:00.000,2019-03-14 14:23:00.000,0.0018,0.9431714023831348,POINT (-77.008077 -12.123744),898e62c50dbffff,8a8e62c50d97fff,2019-03-14 12:00:00,1
159,5f6d1951-5836-3592-bd53-26d23ec0783c,-12.117708,-77.0086,2,Av. Monseñor Roca y Boloña,6,2019-03-26 15:51:00.000,2019-03-26 16:10:00.000,0.0018,0.9450045829514208,POINT (-77.0086 -12.117708),898e62c56a3ffff,8a8e62c56a2ffff,2019-03-26 12:00:00,1
160,858338b5-91b6-37a9-9273-614065bda21f,-12.118527,-77.009847,2,Av. Monseñor Roca y Boloña,6,2019-05-24 13:08:00.000,2019-05-24 13:38:00.000,0.0018,0.9468377635197068,POINT (-77.00984699999999 -12.118527),898e62c56a3ffff,8a8e62c56a07fff,2019-05-24 12:00:00,1
161,59b154b5-d543-3686-abf4-2901e057423f,-12.12573,-77.021196,2,Av. Alfredo Benavides,6,2019-06-01 23:16:00.000,2019-06-01 23:48:00.000,0.0018,0.9486709440879928,POINT (-77.021196 -12.12573),898e62c5677ffff,8a8e62c56757fff,2019-06-01 12:00:00,1
162,cc17400c-e9b0-3ccb-bce2-220f3923425b,-12.113128,-77.047084,2,General Mendiburu,6,2019-06-13 23:59:00.000,2019-06-14 00:28:00.000,0.0018,0.9505041246562786,POINT (-77.047084 -12.113128),898e62ce4b7ffff,8a8e62ce4b6ffff,2019-06-13 12:00:00,1
163,f845ddf4-cadc-3700-896f-18e343f09078,-12.125813,-77.009309,2,Av. José Ramírez Gastón,6,2019-07-13 18:21:00.000,2019-07-13 18:50:00.000,0.0018,0.9523373052245646,POINT (-77.009309 -12.125813),898e62c5637ffff,8a8e62c5634ffff,2019-07-13 12:00:00,1
164,f774813e-8d06-3249-9240-3cbfea7f2b86,-12.127162,-77.009535,2,Av. José Ramírez Gastón,6,2019-07-13 19:12:00.000,2019-07-13 19:42:00.000,0.0018,0.9541704857928506,POINT (-77.009535 -12.127162),898e62c5627ffff,8a8e62c50c97fff,2019-07-13 12:00:00,1
165,645a2441-2f2a-3440-8597-53dd9e73e886,-12.125994,-77.018086,2,Av. Roosevelt,6,2019-08-12 03:30:00.000,2019-08-12 03:59:00.000,0.0018,0.9560036663611364,POINT (-77.018086 -12.125994),898e62c5677ffff,8a8e62c5676ffff,2019-08-12 12:00:00,1
166,e8faaad4-af17-3d59-8c73-9da3c696b2d1,-12.12637,-77.017916,1,Av. Alfredo Benavides,6,2018-10-14 22:24:00.000,2018-10-14 22:30:00.000,0.0009,0.9569202566452796,POINT (-77.017916 -12.12637),898e62c562bffff,8a8e62c562b7fff,2018-10-14 12:00:00,1
167,a870cdc9-12f8-3b0a-ba21-5759b80e008c,-12.11936,-77.045734,1,Vía Expresa Costa Verde,6,2018-10-17 09:31:00.000,2018-10-17 09:43:00.000,0.0009,0.9578368469294224,POINT (-77.045734 -12.11936),898e62ce5d3ffff,8a8e62ce5d0ffff,2018-10-17 12:00:00,1
168,d98e05ba-f419-3ab3-876d-663cd9d63674,-12.134541,-77.023384,1,Acceso a Quebrada de Armendáriz,6,2018-11-07 12:04:00.000,2018-11-07 12:34:00.000,0.0009,0.9587534372135657,POINT (-77.02338399999999 -12.134541),898e62c52d7ffff,8a8e62c52d47fff,2018-11-07 12:00:00,1
169,23b9eaec-3e28-3d58-b972-8beb32a42064,-12.12528,-77.024433,1,Av. Paseo de la República,6,2018-11-27 21:54:00.000,2018-11-27 21:58:00.000,0.0009,0.9596700274977086,POINT (-77.024433 -12.12528),898e62c567bffff,8a8e62c567affff,2018-11-27 12:00:00,1
170,e98d1389-d0f5-361e-8bae-7fe6f6fc70ed,-12.122786999999999,-77.01957800000001,1,Av. Ricardo Palma,6,2018-11-27 22:37:00.000,2018-11-27 22:42:00.000,0.0009,0.9605866177818516,POINT (-77.01957800000001 -12.122787),898e62c560fffff,8a8e62c560c7fff,2018-11-27 12:00:00,1
171,20b368a0-05d9-3771-a680-555a4b611aba,-12.120394000000001,-77.01266600000001,1,Av. Monseñor Roca y Boloña,6,2019-01-17 15:28:00.000,2019-01-17 15:38:00.000,0.0009,0.9615032080659944,POINT (-77.01266600000001 -12.120394),898e62c56abffff,8a8e62c56a8ffff,2019-01-17 12:00:00,1
172,6b88de08-4b12-3ad5-8d6d-ae13b320d110,-12.109762,-77.051823,1,Av. Augusto Pérez Araníbar,6,2019-01-28 04:08:00.000,2019-01-28 04:21:00.000,0.0009,0.9624197983501376,POINT (-77.051823 -12.109762),898e62ce4b3ffff,8a8e62ce4b37fff,2019-01-28 12:00:00,1
173,6b59f244-db76-3309-a166-662efcf6949c,-12.114237,-77.036973,1,Av. Comandante Espinar,6,2019-02-16 16:55:00.000,2019-02-16 17:01:00.000,0.0009,0.9633363886342804,POINT (-77.036973 -12.114237),898e62c0b2bffff,8a8e62c0b287fff,2019-02-16 12:00:00,1
174,7627c89c-0fb1-3d3d-8e5f-1d1a53082ef3,-12.123063,-77.018152,1,Av. República de Panamá,6,2019-03-19 14:38:00.000,2019-03-19 15:07:00.000,0.0009,0.9642529789184234,POINT (-77.018152 -12.123063),898e62c560fffff,8a8e62c560cffff,2019-03-19 12:00:00,1
175,fee1998e-9985-3adf-a403-ee9b2a441e07,-12.123444000000001,-77.031307,1,Porta,6,2019-03-21 12:26:00.000,2019-03-21 12:55:00.000,0.0009,0.9651695692025664,POINT (-77.031307 -12.123444),898e62ce5b3ffff,8a8e62ce5b27fff,2019-03-21 12:00:00,1
176,b1805bf2-fd5e-3734-8994-bb327e1e1376,-12.122276,-77.032533,1,José Gálvez,6,2019-03-25 23:10:00.000,2019-03-25 23:32:00.000,0.0009,0.9660861594867094,POINT (-77.032533 -12.122276),898e62c564bffff,8a8e62c5649ffff,2019-03-25 12:00:00,1
177,81600ed6-7008-30fc-aa16-18043be5c1fa,-12.128698,-77.006901,1,Santa Carmen,6,2019-04-24 13:18:00.000,2019-04-24 13:51:00.000,0.0009,0.9670027497708524,POINT (-77.006901 -12.128698),898e62c5053ffff,8a8e62c50527fff,2019-04-24 12:00:00,1
178,854f8d4d-daf3-3622-94f3-a76e01233e02,-12.113709,-77.02958000000001,1,Av. Angamos Este,6,2019-06-05 16:37:00.000,2019-06-05 17:22:00.000,0.0009,0.9679193400549956,POINT (-77.02958000000001 -12.113709),898e62c0b27ffff,8a8e62c0b26ffff,2019-06-05 12:00:00,1
179,36d608ef-2717-382f-b3ff-00f98f820a2e,-12.129934,-77.029476,1,Juan Fanning,6,2019-06-26 19:49:00.000,2019-06-26 19:57:00.000,0.0009,0.9688359303391384,POINT (-77.029476 -12.129934),898e62ce5a7ffff,8a8e62ce5a47fff,2019-06-26 12:00:00,1
180,d3a0bfb1-977e-320d-8f5a-922a6b9be1cc,-12.130881,-77.033989,1,Vía Expresa Costa Verde,5,2018-10-02 17:38:00.000,2018-10-02 17:52:00.000,0.0009,0.9697525206232814,POINT (-77.03398900000001 -12.130881),898e62ce5afffff,8a8e62ce5a8ffff,2018-10-02 12:00:00,1
181,25dadde9-247a-37b6-8bab-b575699028d8,-12.124189999999999,-77.012846,1,Av. Manuel Villarán,5,2018-10-14 00:57:00.000,2018-10-14 01:06:00.000,0.0009,0.9706691109074244,POINT (-77.012846 -12.12419),898e62c5633ffff,8a8e62c5630ffff,2018-10-14 12:00:00,1
182,daa6f26b-6755-3535-ab79-cd5d465d6ede,-12.123697,-77.00774100000001,1,Los Capulíes,5,2018-10-23 22:20:00.000,2018-10-23 22:31:00.000,0.0009,0.9715857011915674,POINT (-77.00774100000001 -12.123697),898e62c50dbffff,8a8e62c50d87fff,2018-10-23 12:00:00,1
183,bd8680a0-9c0a-3b56-beee-148fa40deb29,-12.113783,-77.029588,1,Av. Angamos Este,5,2018-10-24 12:26:00.000,2018-10-24 12:49:00.000,0.0009,0.9725022914757104,POINT (-77.029588 -12.113783),898e62c0b27ffff,8a8e62c0b26ffff,2018-10-24 12:00:00,1
184,d68e0fbd-1df4-35e2-b623-f70196fd0d15,-12.124775,-77.028071,1,Av. Alfredo Benavides,5,2018-10-25 05:12:00.000,2018-10-25 05:42:00.000,0.0009,0.9734188817598534,POINT (-77.028071 -12.124775),898e62c564fffff,8a8e62ce5b67fff,2018-10-25 12:00:00,1
185,49b73366-30b2-314c-a782-78bb2be144ad,-12.125277,-77.024326,1,Salida 9 / Av. Reducto - 28 de Julio,5,2018-11-17 20:35:00.000,2018-11-17 20:38:00.000,0.0009,0.9743354720439964,POINT (-77.024326 -12.125277),898e62c567bffff,8a8e62c567affff,2018-11-17 12:00:00,1
186,4f1b6792-a97c-35f1-8aee-82fdbf1a505c,-12.112699000000001,-77.04959000000001,1,Estacionamiento Club Lambayeque,5,2018-11-18 17:09:00.000,2018-11-18 17:38:00.000,0.0009,0.9752520623281392,POINT (-77.04959000000001 -12.112699),898e62ce4b7ffff,8a8e62ce4b57fff,2018-11-18 12:00:00,1
187,da7e26de-ee74-3934-a1a3-5b4d2d063ac0,-12.122667,-77.019765,1,Av. Ricardo Palma,5,2019-01-24 06:48:00.000,2019-01-24 07:18:00.000,0.0009,0.9761686526122824,POINT (-77.01976500000001 -12.122667),898e62c560fffff,8a8e62c560c7fff,2019-01-24 12:00:00,1
188,37ee7721-ce5f-32f8-bae2-50338c56fbf5,-12.1103,-77.04848100000001,1,Av. Hipólito Unanue,5,2019-01-28 02:12:00.000,2019-01-28 02:43:00.000,0.0009,0.9770852428964252,POINT (-77.04848100000001 -12.1103),898e62c0b4fffff,8a8e62c0b4dffff,2019-01-28 12:00:00,1
189,d237d84f-d0c3-33b0-9df9-7b796903a60d,-12.10955,-77.05226800000001,1,Av. Augusto Pérez Araníbar,5,2019-01-28 02:56:00.000,2019-01-28 03:26:00.000,0.0009,0.9780018331805684,POINT (-77.05226800000001 -12.10955),898e62ce4b3ffff,8a8e62ce4b37fff,2019-01-28 12:00:00,1
190,8079ec79-9457-3c36-80ae-4ac1b4398478,-12.130261,-77.02099799999999,1,Av. 28 de Julio,5,2019-02-10 20:26:00.000,2019-02-10 20:55:00.000,0.0009,0.9789184234647113,POINT (-77.02099799999999 -12.130261),898e62c5667ffff,8a8e62c5665ffff,2019-02-10 12:00:00,1
191,2bfd507e-386d-31ab-829d-a2d185d8c9fc,-12.13705,-77.026881,1,Malecón Armendáriz,5,2019-03-01 00:36:00.000,2019-03-01 01:10:00.000,0.0009,0.9798350137488544,POINT (-77.026881 -12.13705),898e62c52cfffff,8a8e62c52ce7fff,2019-03-01 12:00:00,1
192,8a5a63e5-eb54-31bf-b64f-75513e9bc7df,-12.123828,-77.03370699999999,1,Recavarren,5,2019-03-06 16:34:00.000,2019-03-06 17:04:00.000,0.0009,0.9807516040329972,POINT (-77.03370699999999 -12.123828),898e62ce587ffff,8a8e62ce584ffff,2019-03-06 12:00:00,1
